observed,predicted,low,high,anomalous,err,threshold
756.0829987239838,755.4932994861603,,,,,
755.1599987583161,755.5505651874543,,,,,
754.685001285553,754.4886660079957,,,,,
754.1399997806549,753.9041493759155,,,,,
753.816000246048,753.7222680091858,,,,,
753.1379994487762,753.5433933906555,,,,,
752.9499999771118,753.1475546913147,,,,,
752.9799987163544,753.0401994342805,,,,,
753.0159989967347,753.3119365444184,,,,,
753.5719993419648,753.4263065509797,,,,,
754.1919991893768,753.9280389766693,,,,,
754.6589985923767,754.6891916046143,,,,,
755.2880007514954,755.0782307491303,,,,,
755.883,755.6464942035675,750.1306542035675,761.1623342035675,False,2.2245677083923025e-05,0.11
756.448,756.6570335807801,751.14119358078,762.1728735807801,False,1.7377775035076525e-05,0.11
757.108,757.0697710418701,751.5539310418701,762.5856110418702,False,5.812285982081774e-07,0.11
757.497,758.006549446106,752.4907094461059,763.522389446106,False,0.00010326061756871963,0.11
757.675,757.970599975586,752.454759975586,763.486439975586,False,3.4751282597776716e-05,0.11
758.14,757.5839967155457,752.0681567155457,763.0998367155457,False,0.00012294666835104343,0.11
758.091,758.7701469249726,753.2543069249725,764.2859869249726,False,0.0001834380933532293,0.11
757.93,758.0267598152161,752.5109198152161,763.5425998152161,False,3.7235064548325677e-06,0.11
757.543,757.221262134552,751.705422134552,762.7371021345521,False,4.1168628853936605e-05,0.11
756.84,756.8585484752655,751.3427084752656,762.3743884752655,False,1.3682910331940923e-07,0.11
756.387,755.6917359008789,750.1758959008789,761.207575900879,False,0.00019224792438498234,0.11
755.983,755.7424680519105,750.2266280519104,761.2583080519104,False,2.3009521526528993e-05,0.11
755.329,755.7423933315278,750.2265533315277,761.2582333315278,False,6.796557318545684e-05,0.11
754.912,754.6350671482087,749.1192271482087,760.1509071482086,False,3.0500784257497793e-05,0.11
754.55,754.4880592784882,748.9722192784882,760.0038992784882,False,1.525859585258857e-06,0.11
753.997,754.4189339580536,748.9030939580537,759.9347739580536,False,7.08028940462978e-05,0.11
753.526,753.5756606407166,748.0598206407166,759.0915006407166,False,9.808140702452275e-07,0.11
753.371,753.1730731964111,747.6572331964112,758.6889131964111,False,1.5580137014464742e-05,0.11
753.396,753.4146651153565,747.8988251153564,758.9305051153565,False,1.3855538426160533e-07,0.11
753.626,753.5929419708252,748.0771019708252,759.1087819708252,False,4.3462626491773063e-07,0.11
753.764,753.9358248405457,748.4199848405457,759.4516648405456,False,1.1741780285947939e-05,0.11
754.023,753.9186182308197,748.4027782308198,759.4344582308197,False,4.333226170629773e-06,0.11
754.614,754.2140715904236,748.6982315904236,759.7299115904236,False,6.361017092182182e-05,0.11
755.089,755.3185763320923,749.8027363320923,760.8344163320924,False,2.0961206492742913e-05,0.11
755.725,755.6970081710815,750.1811681710816,761.2128481710815,False,3.116194815696482e-07,0.11
756.671,756.4036956176758,750.8878556176758,761.9195356176758,False,2.8416737018886148e-05,0.11
756.972,758.1275038127899,752.61166381279,763.6433438127899,False,0.0005310125876133946,0.11
757.882,757.413882314682,751.898042314682,762.9297223146821,False,8.715095455982057e-05,0.11
758.501,758.9115836429596,753.3957436429596,764.4274236429596,False,6.70448367898005e-05,0.11
758.843,759.8087871437073,754.2929471437074,765.3246271437073,False,0.00037095812709300394,0.11
759.048,758.9690824718475,753.4532424718476,764.4849224718475,False,2.476902994205899e-06,0.11
759.132,759.0716436691284,753.5558036691284,764.5874836691285,False,1.4487975795436912e-06,0.11
758.852,759.1046222572327,753.5887822572327,764.6204622572327,False,2.5380798024626667e-05,0.11
758.261,758.1515308990479,752.6356908990479,763.6673708990479,False,4.765902496621584e-06,0.11
757.492,757.0257308483124,751.5098908483124,762.5415708483124,False,8.64640188106696e-05,0.11
756.908,756.1995774650574,750.6837374650574,761.7154174650574,False,0.00019959368009862273,0.11
756.182,756.1375715026855,750.6217315026855,761.6534115026856,False,7.850282752441065e-07,0.11
755.4,755.4666691417694,749.9508291417694,760.9825091417695,False,1.767713096156906e-06,0.11
754.691,754.5283455200196,749.0125055200195,760.0441855200196,False,1.0521898534692719e-05,0.11
754.093,754.1082017745972,748.5923617745972,759.6240417745972,False,9.190743124103398e-08,0.11
753.456,753.726942516327,748.211102516327,759.2427825163269,False,2.919553044664239e-05,0.11
753.161,753.1178817329406,747.6020417329407,758.6337217329407,False,7.394088537268187e-07,0.11
752.761,753.0925485343934,747.5767085343933,758.6083885343934,False,4.3717596297451115e-05,0.11
752.64,752.6800979995728,747.1642579995728,758.1959379995728,False,6.394512846315555e-07,0.11
753.041,752.6117378158569,747.0958978158569,758.127577815857,False,7.32836872115685e-05,0.11
753.14,753.5054802684784,747.9896402684784,759.0213202684785,False,5.312389638480325e-05,0.11
753.649,753.3276218471527,747.8117818471527,758.8434618471528,False,4.107662478628381e-05,0.11
754.263,753.9637732524872,748.4479332524872,759.4796132524872,False,3.560925391091988e-05,0.11
754.993,755.0207408866883,749.5049008866882,760.5365808866883,False,3.060572891519265e-07,0.11
755.706,755.7704194526673,750.2545794526673,761.2862594526673,False,1.650426208522389e-06,0.11
756.428,756.5208930435181,751.005053043518,762.0367330435181,False,3.4318510862193785e-06,0.11
757.367,757.2542945213318,751.7384545213318,762.7701345213318,False,5.051869299338246e-06,0.11
758.102,758.7526354560853,753.2367954560852,764.2684754560852,False,0.00016835945180308218,0.11
758.574,759.2328304786682,753.7169904786682,764.7486704786683,False,0.00017262727490578337,0.11
759.061,758.9601369476319,753.4442969476319,764.4759769476318,False,4.046003593340504e-06,0.11
759.539,759.602367603302,754.086527603302,765.118207603302,False,1.5969694692511616e-06,0.11
759.451,760.281390575409,754.765550575409,765.797230575409,False,0.0002742375203383537,0.11
759.097,759.0448041076661,753.5289641076661,764.560644107666,False,1.0835144403360573e-06,0.11
758.693,757.9954131202697,752.4795731202698,763.5112531202698,False,0.00019353461725973313,0.11
757.98,757.8656955471039,752.3498555471039,763.3815355471039,False,5.196229797509851e-06,0.11
757.178,756.8620663108826,751.3462263108826,762.3779063108826,False,3.969665636711301e-05,0.11
756.461,755.927971862793,750.412131862793,761.443811862793,False,0.0001129958049528227,0.11
755.606,755.6154792671203,750.0996392671204,761.1313192671204,False,3.573646361292307e-08,0.11
754.806,754.7540518856049,749.2382118856049,760.2698918856049,False,1.073251803318319e-06,0.11
754.326,754.0842583751679,748.5684183751679,759.6000983751678,False,2.3241541218538176e-05,0.11
753.623,754.1007626132965,748.5849226132965,759.6166026132965,False,9.077920468751858e-05,0.11
753.052,753.2683685836793,747.7525285836792,758.7842085836792,False,1.8618747186207858e-05,0.11
752.866,752.7136833171845,747.1978433171845,758.2295233171844,False,9.226925125041253e-06,0.11
752.898,752.9362245273591,747.420384527359,758.452064527359,False,5.810938761758279e-07,0.11
753.228,753.107692861557,747.5918528615571,758.623532861557,False,5.75631888215719e-06,0.11
753.604,753.6010595932007,748.0852195932007,759.1168995932007,False,3.4385622190441805e-09,0.11
754.246,753.9959777374268,748.4801377374267,759.5118177374268,False,2.4861046875419905e-05,0.11
754.859,754.8694201564789,749.3535801564789,760.3852601564789,False,4.318277346726286e-08,0.11
755.572,755.5534314613343,750.0375914613343,761.0692714613342,False,1.3712527233211628e-07,0.11
756.481,756.3388652248383,750.8230252248383,761.8547052248383,False,8.03457194773612e-06,0.11
757.015,757.7415820026398,752.2257420026398,763.2574220026398,False,0.00020995746614780827,0.11
757.734,757.6744711437226,752.1586311437226,763.1903111437225,False,1.4093443785954034e-06,0.11
