observed,predicted,low,high,anomalous,err,threshold
756.0829987239838,755.4932994861603,,,,,
755.1599987583161,755.5505651874543,,,,,
754.685001285553,754.4886660079957,,,,,
754.1399997806549,753.9041493759155,,,,,
753.816000246048,753.7222680091858,,,,,
753.1379994487762,753.5433933906555,,,,,
752.9499999771118,753.1475546913147,,,,,
752.9799987163544,753.0401994342805,,,,,
753.0159989967347,753.3119365444184,,,,,
753.5719993419648,753.4263065509797,,,,,
754.1919991893768,753.9280389766693,,,,,
754.6589985923767,754.6891916046143,,,,,
755.2880007514954,755.0782307491303,,,,,
755.883,755.6464942035675,750.6320942035675,760.6608942035675,False,2.2245677083923025e-05,0.1
756.448,756.6570335807801,751.6426335807801,761.6714335807801,False,1.7377775035076525e-05,0.1
757.108,757.0697710418701,752.0553710418701,762.0841710418701,False,5.812285982081774e-07,0.1
757.497,758.006549446106,752.9921494461059,763.020949446106,False,0.00010326061756871963,0.1
757.675,757.970599975586,752.956199975586,762.984999975586,False,3.4751282597776716e-05,0.1
758.14,757.5839967155457,752.5695967155457,762.5983967155457,False,0.00012294666835104343,0.1
758.091,758.7701469249726,753.7557469249725,763.7845469249726,False,0.0001834380933532293,0.1
757.93,758.0267598152161,753.0123598152161,763.0411598152161,False,3.7235064548325677e-06,0.1
757.543,757.221262134552,752.206862134552,762.2356621345521,False,4.1168628853936605e-05,0.1
756.84,756.8585484752655,751.8441484752656,761.8729484752655,False,1.3682910331940923e-07,0.1
756.387,755.6917359008789,750.6773359008789,760.706135900879,False,0.00019224792438498234,0.1
755.983,755.7424680519105,750.7280680519104,760.7568680519104,False,2.3009521526528993e-05,0.1
755.329,755.7423933315278,750.7279933315277,760.7567933315278,False,6.796557318545684e-05,0.1
754.912,754.6350671482087,749.6206671482087,759.6494671482086,False,3.0500784257497793e-05,0.1
754.55,754.4880592784882,749.4736592784882,759.5024592784882,False,1.525859585258857e-06,0.1
753.997,754.4189339580536,749.4045339580537,759.4333339580536,False,7.08028940462978e-05,0.1
753.526,753.5756606407166,748.5612606407166,758.5900606407166,False,9.808140702452275e-07,0.1
753.371,753.1730731964111,748.1586731964112,758.1874731964111,False,1.5580137014464742e-05,0.1
753.396,753.4146651153565,748.4002651153564,758.4290651153565,False,1.3855538426160533e-07,0.1
753.626,753.5929419708252,748.5785419708252,758.6073419708252,False,4.3462626491773063e-07,0.1
753.764,753.9358248405457,748.9214248405457,758.9502248405456,False,1.1741780285947939e-05,0.1
754.023,753.9186182308197,748.9042182308198,758.9330182308197,False,4.333226170629773e-06,0.1
754.614,754.2140715904236,749.1996715904236,759.2284715904236,False,6.361017092182182e-05,0.1
755.089,755.3185763320923,750.3041763320923,760.3329763320924,False,2.0961206492742913e-05,0.1
755.725,755.6970081710815,750.6826081710816,760.7114081710815,False,3.116194815696482e-07,0.1
756.671,756.4036956176758,751.3892956176758,761.4180956176758,False,2.8416737018886148e-05,0.1
756.972,758.1275038127899,753.11310381279,763.1419038127899,False,0.0005310125876133946,0.1
757.882,757.413882314682,752.399482314682,762.4282823146821,False,8.715095455982057e-05,0.1
758.501,758.9115836429596,753.8971836429596,763.9259836429596,False,6.70448367898005e-05,0.1
758.843,759.8087871437073,754.7943871437074,764.8231871437073,False,0.00037095812709300394,0.1
759.048,758.9690824718475,753.9546824718476,763.9834824718475,False,2.476902994205899e-06,0.1
759.132,759.0716436691284,754.0572436691284,764.0860436691285,False,1.4487975795436912e-06,0.1
758.852,759.1046222572327,754.0902222572327,764.1190222572327,False,2.5380798024626667e-05,0.1
758.261,758.1515308990479,753.1371308990479,763.1659308990479,False,4.765902496621584e-06,0.1
757.492,757.0257308483124,752.0113308483124,762.0401308483124,False,8.64640188106696e-05,0.1
756.908,756.1995774650574,751.1851774650574,761.2139774650574,False,0.00019959368009862273,0.1
756.182,756.1375715026855,751.1231715026855,761.1519715026856,False,7.850282752441065e-07,0.1
755.4,755.4666691417694,750.4522691417694,760.4810691417695,False,1.767713096156906e-06,0.1
754.691,754.5283455200196,749.5139455200195,759.5427455200196,False,1.0521898534692719e-05,0.1
754.093,754.1082017745972,749.0938017745972,759.1226017745972,False,9.190743124103398e-08,0.1
753.456,753.726942516327,748.712542516327,758.7413425163269,False,2.919553044664239e-05,0.1
753.161,753.1178817329406,748.1034817329407,758.1322817329407,False,7.394088537268187e-07,0.1
752.761,753.0925485343934,748.0781485343933,758.1069485343934,False,4.3717596297451115e-05,0.1
752.64,752.6800979995728,747.6656979995728,757.6944979995728,False,6.394512846315555e-07,0.1
753.041,752.6117378158569,747.5973378158569,757.626137815857,False,7.32836872115685e-05,0.1
753.14,753.5054802684784,748.4910802684784,758.5198802684785,False,5.312389638480325e-05,0.1
753.649,753.3276218471527,748.3132218471527,758.3420218471528,False,4.107662478628381e-05,0.1
754.263,753.9637732524872,748.9493732524872,758.9781732524872,False,3.560925391091988e-05,0.1
754.993,755.0207408866883,750.0063408866882,760.0351408866883,False,3.060572891519265e-07,0.1
755.706,755.7704194526673,750.7560194526673,760.7848194526673,False,1.650426208522389e-06,0.1
756.428,756.5208930435181,751.506493043518,761.5352930435181,False,3.4318510862193785e-06,0.1
757.367,757.2542945213318,752.2398945213318,762.2686945213318,False,5.051869299338246e-06,0.1
758.102,758.7526354560853,753.7382354560852,763.7670354560852,False,0.00016835945180308218,0.1
758.574,759.2328304786682,754.2184304786682,764.2472304786683,False,0.00017262727490578337,0.1
759.061,758.9601369476319,753.9457369476319,763.9745369476318,False,4.046003593340504e-06,0.1
759.539,759.602367603302,754.587967603302,764.616767603302,False,1.5969694692511616e-06,0.1
759.451,760.281390575409,755.266990575409,765.295790575409,False,0.0002742375203383537,0.1
759.097,759.0448041076661,754.0304041076661,764.059204107666,False,1.0835144403360573e-06,0.1
758.693,757.9954131202697,752.9810131202698,763.0098131202698,False,0.00019353461725973313,0.1
757.98,757.8656955471039,752.8512955471039,762.8800955471039,False,5.196229797509851e-06,0.1
757.178,756.8620663108826,751.8476663108826,761.8764663108826,False,3.969665636711301e-05,0.1
756.461,755.927971862793,750.913571862793,760.942371862793,False,0.0001129958049528227,0.1
755.606,755.6154792671203,750.6010792671204,760.6298792671204,False,3.573646361292307e-08,0.1
754.806,754.7540518856049,749.7396518856049,759.7684518856049,False,1.073251803318319e-06,0.1
754.326,754.0842583751679,749.0698583751679,759.0986583751678,False,2.3241541218538176e-05,0.1
753.623,754.1007626132965,749.0863626132965,759.1151626132965,False,9.077920468751858e-05,0.1
753.052,753.2683685836793,748.2539685836792,758.2827685836792,False,1.8618747186207858e-05,0.1
752.866,752.7136833171845,747.6992833171845,757.7280833171844,False,9.226925125041253e-06,0.1
752.898,752.9362245273591,747.921824527359,757.9506245273591,False,5.810938761758279e-07,0.1
753.228,753.107692861557,748.0932928615571,758.122092861557,False,5.75631888215719e-06,0.1
753.604,753.6010595932007,748.5866595932007,758.6154595932007,False,3.4385622190441805e-09,0.1
754.246,753.9959777374268,748.9815777374267,759.0103777374268,False,2.4861046875419905e-05,0.1
754.859,754.8694201564789,749.8550201564789,759.8838201564789,False,4.318277346726286e-08,0.1
755.572,755.5534314613343,750.5390314613343,760.5678314613342,False,1.3712527233211628e-07,0.1
756.481,756.3388652248383,751.3244652248383,761.3532652248383,False,8.03457194773612e-06,0.1
757.015,757.7415820026398,752.7271820026398,762.7559820026398,False,0.00020995746614780827,0.1
757.734,757.6744711437226,752.6600711437226,762.6888711437225,False,1.4093443785954034e-06,0.1
