observed,predicted,low,high,anomalous,err,threshold
756.0829987239838,755.4932994861603,,,,,
755.1599987583161,755.5505651874543,,,,,
754.685001285553,754.4886660079957,,,,,
754.1399997806549,753.9041493759155,,,,,
753.816000246048,753.7222680091858,,,,,
753.1379994487762,753.5433933906555,,,,,
752.9499999771118,753.1475546913147,,,,,
752.9799987163544,753.0401994342805,,,,,
753.0159989967347,753.3119365444184,,,,,
753.5719993419648,753.4263065509797,,,,,
754.1919991893768,753.9280389766693,,,,,
754.6589985923767,754.6891916046143,,,,,
755.2880007514954,755.0782307491303,,,,,
755.883,755.6464942035675,751.1335342035675,760.1594542035675,False,2.2245677083923025e-05,0.09
756.448,756.6570335807801,752.1440735807801,761.1699935807801,False,1.7377775035076525e-05,0.09
757.108,757.0697710418701,752.5568110418701,761.5827310418701,False,5.812285982081774e-07,0.09
757.497,758.006549446106,753.493589446106,762.519509446106,False,0.00010326061756871963,0.09
757.675,757.970599975586,753.457639975586,762.483559975586,False,3.4751282597776716e-05,0.09
758.14,757.5839967155457,753.0710367155457,762.0969567155457,False,0.00012294666835104343,0.09
758.091,758.7701469249726,754.2571869249725,763.2831069249726,False,0.0001834380933532293,0.09
757.93,758.0267598152161,753.5137998152161,762.5397198152161,False,3.7235064548325677e-06,0.09
757.543,757.221262134552,752.708302134552,761.734222134552,False,4.1168628853936605e-05,0.09
756.84,756.8585484752655,752.3455884752656,761.3715084752655,False,1.3682910331940923e-07,0.09
756.387,755.6917359008789,751.1787759008789,760.204695900879,False,0.00019224792438498234,0.09
755.983,755.7424680519105,751.2295080519104,760.2554280519104,False,2.3009521526528993e-05,0.09
755.329,755.7423933315278,751.2294333315277,760.2553533315278,False,6.796557318545684e-05,0.09
754.912,754.6350671482087,750.1221071482087,759.1480271482086,False,3.0500784257497793e-05,0.09
754.55,754.4880592784882,749.9750992784882,759.0010192784882,False,1.525859585258857e-06,0.09
753.997,754.4189339580536,749.9059739580537,758.9318939580536,False,7.08028940462978e-05,0.09
753.526,753.5756606407166,749.0627006407166,758.0886206407166,False,9.808140702452275e-07,0.09
753.371,753.1730731964111,748.6601131964112,757.6860331964111,False,1.5580137014464742e-05,0.09
753.396,753.4146651153565,748.9017051153564,757.9276251153565,False,1.3855538426160533e-07,0.09
753.626,753.5929419708252,749.0799819708252,758.1059019708252,False,4.3462626491773063e-07,0.09
753.764,753.9358248405457,749.4228648405457,758.4487848405457,False,1.1741780285947939e-05,0.09
754.023,753.9186182308197,749.4056582308198,758.4315782308197,False,4.333226170629773e-06,0.09
754.614,754.2140715904236,749.7011115904236,758.7270315904236,False,6.361017092182182e-05,0.09
755.089,755.3185763320923,750.8056163320923,759.8315363320924,False,2.0961206492742913e-05,0.09
755.725,755.6970081710815,751.1840481710816,760.2099681710815,False,3.116194815696482e-07,0.09
756.671,756.4036956176758,751.8907356176758,760.9166556176758,False,2.8416737018886148e-05,0.09
756.972,758.1275038127899,753.61454381279,762.6404638127899,False,0.0005310125876133946,0.09
757.882,757.413882314682,752.900922314682,761.9268423146821,False,8.715095455982057e-05,0.09
758.501,758.9115836429596,754.3986236429596,763.4245436429596,False,6.70448367898005e-05,0.09
758.843,759.8087871437073,755.2958271437074,764.3217471437073,False,0.00037095812709300394,0.09
759.048,758.9690824718475,754.4561224718476,763.4820424718475,False,2.476902994205899e-06,0.09
759.132,759.0716436691284,754.5586836691284,763.5846036691285,False,1.4487975795436912e-06,0.09
758.852,759.1046222572327,754.5916622572327,763.6175822572327,False,2.5380798024626667e-05,0.09
758.261,758.1515308990479,753.6385708990479,762.6644908990479,False,4.765902496621584e-06,0.09
757.492,757.0257308483124,752.5127708483124,761.5386908483124,False,8.64640188106696e-05,0.09
756.908,756.1995774650574,751.6866174650575,760.7125374650574,False,0.00019959368009862273,0.09
756.182,756.1375715026855,751.6246115026855,760.6505315026856,False,7.850282752441065e-07,0.09
755.4,755.4666691417694,750.9537091417694,759.9796291417695,False,1.767713096156906e-06,0.09
754.691,754.5283455200196,750.0153855200195,759.0413055200196,False,1.0521898534692719e-05,0.09
754.093,754.1082017745972,749.5952417745972,758.6211617745972,False,9.190743124103398e-08,0.09
753.456,753.726942516327,749.213982516327,758.2399025163269,False,2.919553044664239e-05,0.09
753.161,753.1178817329406,748.6049217329407,757.6308417329407,False,7.394088537268187e-07,0.09
752.761,753.0925485343934,748.5795885343933,757.6055085343934,False,4.3717596297451115e-05,0.09
752.64,752.6800979995728,748.1671379995728,757.1930579995728,False,6.394512846315555e-07,0.09
753.041,752.6117378158569,748.0987778158569,757.124697815857,False,7.32836872115685e-05,0.09
753.14,753.5054802684784,748.9925202684784,758.0184402684785,False,5.312389638480325e-05,0.09
753.649,753.3276218471527,748.8146618471527,757.8405818471527,False,4.107662478628381e-05,0.09
754.263,753.9637732524872,749.4508132524873,758.4767332524872,False,3.560925391091988e-05,0.09
754.993,755.0207408866883,750.5077808866882,759.5337008866883,False,3.060572891519265e-07,0.09
755.706,755.7704194526673,751.2574594526673,760.2833794526673,False,1.650426208522389e-06,0.09
756.428,756.5208930435181,752.007933043518,761.0338530435181,False,3.4318510862193785e-06,0.09
757.367,757.2542945213318,752.7413345213319,761.7672545213318,False,5.051869299338246e-06,0.09
758.102,758.7526354560853,754.2396754560853,763.2655954560852,False,0.00016835945180308218,0.09
758.574,759.2328304786682,754.7198704786682,763.7457904786683,False,0.00017262727490578337,0.09
759.061,758.9601369476319,754.4471769476319,763.4730969476318,False,4.046003593340504e-06,0.09
759.539,759.602367603302,755.089407603302,764.115327603302,False,1.5969694692511616e-06,0.09
759.451,760.281390575409,755.768430575409,764.794350575409,False,0.0002742375203383537,0.09
759.097,759.0448041076661,754.5318441076661,763.557764107666,False,1.0835144403360573e-06,0.09
758.693,757.9954131202697,753.4824531202698,762.5083731202698,False,0.00019353461725973313,0.09
757.98,757.8656955471039,753.3527355471039,762.3786555471039,False,5.196229797509851e-06,0.09
757.178,756.8620663108826,752.3491063108826,761.3750263108826,False,3.969665636711301e-05,0.09
756.461,755.927971862793,751.415011862793,760.440931862793,False,0.0001129958049528227,0.09
755.606,755.6154792671203,751.1025192671204,760.1284392671204,False,3.573646361292307e-08,0.09
754.806,754.7540518856049,750.2410918856049,759.2670118856049,False,1.073251803318319e-06,0.09
754.326,754.0842583751679,749.5712983751679,758.5972183751678,False,2.3241541218538176e-05,0.09
753.623,754.1007626132965,749.5878026132965,758.6137226132965,False,9.077920468751858e-05,0.09
753.052,753.2683685836793,748.7554085836792,757.7813285836792,False,1.8618747186207858e-05,0.09
752.866,752.7136833171845,748.2007233171845,757.2266433171844,False,9.226925125041253e-06,0.09
752.898,752.9362245273591,748.423264527359,757.4491845273591,False,5.810938761758279e-07,0.09
753.228,753.107692861557,748.5947328615571,757.620652861557,False,5.75631888215719e-06,0.09
753.604,753.6010595932007,749.0880995932007,758.1140195932007,False,3.4385622190441805e-09,0.09
754.246,753.9959777374268,749.4830177374267,758.5089377374268,False,2.4861046875419905e-05,0.09
754.859,754.8694201564789,750.3564601564789,759.3823801564789,False,4.318277346726286e-08,0.09
755.572,755.5534314613343,751.0404714613343,760.0663914613342,False,1.3712527233211628e-07,0.09
756.481,756.3388652248383,751.8259052248383,760.8518252248383,False,8.03457194773612e-06,0.09
757.015,757.7415820026398,753.2286220026398,762.2545420026398,False,0.00020995746614780827,0.09
757.734,757.6744711437226,753.1615111437226,762.1874311437225,False,1.4093443785954034e-06,0.09
