observed,predicted,low,high,anomalous,err,threshold
756.0829987239838,755.4932994861603,,,,,
755.1599987583161,755.5505651874543,,,,,
754.685001285553,754.4886660079957,,,,,
754.1399997806549,753.9041493759155,,,,,
753.816000246048,753.7222680091858,,,,,
753.1379994487762,753.5433933906555,,,,,
752.9499999771118,753.1475546913147,,,,,
752.9799987163544,753.0401994342805,,,,,
753.0159989967347,753.3119365444184,,,,,
753.5719993419648,753.4263065509797,,,,,
754.1919991893768,753.9280389766693,,,,,
754.6589985923767,754.6891916046143,,,,,
755.2880007514954,755.0782307491303,,,,,
755.883,755.6464942035675,748.1248942035675,763.1680942035675,False,2.2245677083923025e-05,0.15
756.448,756.6570335807801,749.13543358078,764.17863358078,False,1.7377775035076525e-05,0.15
757.108,757.0697710418701,749.5481710418701,764.5913710418702,False,5.812285982081774e-07,0.15
757.497,758.006549446106,750.4849494461059,765.528149446106,False,0.00010326061756871963,0.15
757.675,757.970599975586,750.4489999755859,765.492199975586,False,3.4751282597776716e-05,0.15
758.14,757.5839967155457,750.0623967155457,765.1055967155456,False,0.00012294666835104343,0.15
758.091,758.7701469249726,751.2485469249725,766.2917469249726,False,0.0001834380933532293,0.15
757.93,758.0267598152161,750.5051598152161,765.548359815216,False,3.7235064548325677e-06,0.15
757.543,757.221262134552,749.699662134552,764.7428621345521,False,4.1168628853936605e-05,0.15
756.84,756.8585484752655,749.3369484752656,764.3801484752655,False,1.3682910331940923e-07,0.15
756.387,755.6917359008789,748.1701359008789,763.213335900879,False,0.00019224792438498234,0.15
755.983,755.7424680519105,748.2208680519104,763.2640680519104,False,2.3009521526528993e-05,0.15
755.329,755.7423933315278,748.2207933315277,763.2639933315278,False,6.796557318545684e-05,0.15
754.912,754.6350671482087,747.1134671482087,762.1566671482086,False,3.0500784257497793e-05,0.15
754.55,754.4880592784882,746.9664592784882,762.0096592784881,False,1.525859585258857e-06,0.15
753.997,754.4189339580536,746.8973339580537,761.9405339580536,False,7.08028940462978e-05,0.15
753.526,753.5756606407166,746.0540606407166,761.0972606407166,False,9.808140702452275e-07,0.15
753.371,753.1730731964111,745.6514731964112,760.6946731964111,False,1.5580137014464742e-05,0.15
753.396,753.4146651153565,745.8930651153564,760.9362651153565,False,1.3855538426160533e-07,0.15
753.626,753.5929419708252,746.0713419708252,761.1145419708253,False,4.3462626491773063e-07,0.15
753.764,753.9358248405457,746.4142248405457,761.4574248405456,False,1.1741780285947939e-05,0.15
754.023,753.9186182308197,746.3970182308198,761.4402182308197,False,4.333226170629773e-06,0.15
754.614,754.2140715904236,746.6924715904236,761.7356715904236,False,6.361017092182182e-05,0.15
755.089,755.3185763320923,747.7969763320923,762.8401763320923,False,2.0961206492742913e-05,0.15
755.725,755.6970081710815,748.1754081710816,763.2186081710815,False,3.116194815696482e-07,0.15
756.671,756.4036956176758,748.8820956176758,763.9252956176758,False,2.8416737018886148e-05,0.15
756.972,758.1275038127899,750.60590381279,765.6491038127899,False,0.0005310125876133946,0.15
757.882,757.413882314682,749.892282314682,764.9354823146821,False,8.715095455982057e-05,0.15
758.501,758.9115836429596,751.3899836429596,766.4331836429596,False,6.70448367898005e-05,0.15
758.843,759.8087871437073,752.2871871437073,767.3303871437073,False,0.00037095812709300394,0.15
759.048,758.9690824718475,751.4474824718476,766.4906824718475,False,2.476902994205899e-06,0.15
759.132,759.0716436691284,751.5500436691284,766.5932436691285,False,1.4487975795436912e-06,0.15
758.852,759.1046222572327,751.5830222572326,766.6262222572327,False,2.5380798024626667e-05,0.15
758.261,758.1515308990479,750.6299308990478,765.6731308990479,False,4.765902496621584e-06,0.15
757.492,757.0257308483124,749.5041308483123,764.5473308483124,False,8.64640188106696e-05,0.15
756.908,756.1995774650574,748.6779774650574,763.7211774650574,False,0.00019959368009862273,0.15
756.182,756.1375715026855,748.6159715026856,763.6591715026856,False,7.850282752441065e-07,0.15
755.4,755.4666691417694,747.9450691417694,762.9882691417695,False,1.767713096156906e-06,0.15
754.691,754.5283455200196,747.0067455200195,762.0499455200196,False,1.0521898534692719e-05,0.15
754.093,754.1082017745972,746.5866017745972,761.6298017745972,False,9.190743124103398e-08,0.15
753.456,753.726942516327,746.2053425163269,761.2485425163269,False,2.919553044664239e-05,0.15
753.161,753.1178817329406,745.5962817329407,760.6394817329407,False,7.394088537268187e-07,0.15
752.761,753.0925485343934,745.5709485343933,760.6141485343933,False,4.3717596297451115e-05,0.15
752.64,752.6800979995728,745.1584979995728,760.2016979995727,False,6.394512846315555e-07,0.15
753.041,752.6117378158569,745.0901378158569,760.133337815857,False,7.32836872115685e-05,0.15
753.14,753.5054802684784,745.9838802684784,761.0270802684784,False,5.312389638480325e-05,0.15
753.649,753.3276218471527,745.8060218471527,760.8492218471528,False,4.107662478628381e-05,0.15
754.263,753.9637732524872,746.4421732524872,761.4853732524872,False,3.560925391091988e-05,0.15
754.993,755.0207408866883,747.4991408866882,762.5423408866883,False,3.060572891519265e-07,0.15
755.706,755.7704194526673,748.2488194526672,763.2920194526673,False,1.650426208522389e-06,0.15
756.428,756.5208930435181,748.999293043518,764.0424930435181,False,3.4318510862193785e-06,0.15
757.367,757.2542945213318,749.7326945213318,764.7758945213318,False,5.051869299338246e-06,0.15
758.102,758.7526354560853,751.2310354560852,766.2742354560852,False,0.00016835945180308218,0.15
758.574,759.2328304786682,751.7112304786682,766.7544304786683,False,0.00017262727490578337,0.15
759.061,758.9601369476319,751.4385369476319,766.4817369476318,False,4.046003593340504e-06,0.15
759.539,759.602367603302,752.080767603302,767.123967603302,False,1.5969694692511616e-06,0.15
759.451,760.281390575409,752.7597905754089,767.802990575409,False,0.0002742375203383537,0.15
759.097,759.0448041076661,751.5232041076661,766.566404107666,False,1.0835144403360573e-06,0.15
758.693,757.9954131202697,750.4738131202698,765.5170131202698,False,0.00019353461725973313,0.15
757.98,757.8656955471039,750.3440955471038,765.3872955471039,False,5.196229797509851e-06,0.15
757.178,756.8620663108826,749.3404663108826,764.3836663108826,False,3.969665636711301e-05,0.15
756.461,755.927971862793,748.406371862793,763.4495718627929,False,0.0001129958049528227,0.15
755.606,755.6154792671203,748.0938792671204,763.1370792671204,False,3.573646361292307e-08,0.15
754.806,754.7540518856049,747.2324518856049,762.2756518856049,False,1.073251803318319e-06,0.15
754.326,754.0842583751679,746.5626583751679,761.6058583751678,False,2.3241541218538176e-05,0.15
753.623,754.1007626132965,746.5791626132965,761.6223626132966,False,9.077920468751858e-05,0.15
753.052,753.2683685836793,745.7467685836792,760.7899685836792,False,1.8618747186207858e-05,0.15
752.866,752.7136833171845,745.1920833171845,760.2352833171844,False,9.226925125041253e-06,0.15
752.898,752.9362245273591,745.414624527359,760.457824527359,False,5.810938761758279e-07,0.15
753.228,753.107692861557,745.5860928615571,760.629292861557,False,5.75631888215719e-06,0.15
753.604,753.6010595932007,746.0794595932007,761.1226595932008,False,3.4385622190441805e-09,0.15
754.246,753.9959777374268,746.4743777374267,761.5175777374268,False,2.4861046875419905e-05,0.15
754.859,754.8694201564789,747.3478201564789,762.3910201564789,False,4.318277346726286e-08,0.15
755.572,755.5534314613343,748.0318314613343,763.0750314613342,False,1.3712527233211628e-07,0.15
756.481,756.3388652248383,748.8172652248383,763.8604652248383,False,8.03457194773612e-06,0.15
757.015,757.7415820026398,750.2199820026398,765.2631820026398,False,0.00020995746614780827,0.15
757.734,757.6744711437226,750.1528711437226,765.1960711437225,False,1.4093443785954034e-06,0.15
