observed,predicted,low,high,anomalous,err,threshold
756.0829987239838,755.4932994861603,,,,,
755.1599987583161,755.5505651874543,,,,,
754.685001285553,754.4886660079957,,,,,
754.1399997806549,753.9041493759155,,,,,
753.816000246048,753.7222680091858,,,,,
753.1379994487762,753.5433933906555,,,,,
752.9499999771118,753.1475546913147,,,,,
752.9799987163544,753.0401994342805,,,,,
753.0159989967347,753.3119365444184,,,,,
753.5719993419648,753.4263065509797,,,,,
754.1919991893768,753.9280389766693,,,,,
754.6589985923767,754.6891916046143,,,,,
755.2880007514954,755.0782307491303,,,,,
755.883,755.6464942035675,745.6176942035676,765.6752942035675,False,2.2245677083923025e-05,0.2
756.448,756.6570335807801,746.62823358078,766.68583358078,False,1.7377775035076525e-05,0.2
757.108,757.0697710418701,747.0409710418701,767.0985710418702,False,5.812285982081774e-07,0.2
757.497,758.006549446106,747.977749446106,768.035349446106,False,0.00010326061756871963,0.2
757.675,757.970599975586,747.9417999755859,767.9993999755859,False,3.4751282597776716e-05,0.2
758.14,757.5839967155457,747.5551967155457,767.6127967155456,False,0.00012294666835104343,0.2
758.091,758.7701469249726,748.7413469249725,768.7989469249726,False,0.0001834380933532293,0.2
757.93,758.0267598152161,747.9979598152161,768.055559815216,False,3.7235064548325677e-06,0.2
757.543,757.221262134552,747.192462134552,767.2500621345521,False,4.1168628853936605e-05,0.2
756.84,756.8585484752655,746.8297484752655,766.8873484752655,False,1.3682910331940923e-07,0.2
756.387,755.6917359008789,745.6629359008789,765.720535900879,False,0.00019224792438498234,0.2
755.983,755.7424680519105,745.7136680519104,765.7712680519104,False,2.3009521526528993e-05,0.2
755.329,755.7423933315278,745.7135933315277,765.7711933315277,False,6.796557318545684e-05,0.2
754.912,754.6350671482087,744.6062671482086,764.6638671482086,False,3.0500784257497793e-05,0.2
754.55,754.4880592784882,744.4592592784882,764.5168592784881,False,1.525859585258857e-06,0.2
753.997,754.4189339580536,744.3901339580536,764.4477339580536,False,7.08028940462978e-05,0.2
753.526,753.5756606407166,743.5468606407165,763.6044606407165,False,9.808140702452275e-07,0.2
753.371,753.1730731964111,743.1442731964112,763.2018731964112,False,1.5580137014464742e-05,0.2
753.396,753.4146651153565,743.3858651153564,763.4434651153565,False,1.3855538426160533e-07,0.2
753.626,753.5929419708252,743.5641419708252,763.6217419708253,False,4.3462626491773063e-07,0.2
753.764,753.9358248405457,743.9070248405457,763.9646248405456,False,1.1741780285947939e-05,0.2
754.023,753.9186182308197,743.8898182308197,763.9474182308197,False,4.333226170629773e-06,0.2
754.614,754.2140715904236,744.1852715904236,764.2428715904236,False,6.361017092182182e-05,0.2
755.089,755.3185763320923,745.2897763320923,765.3473763320923,False,2.0961206492742913e-05,0.2
755.725,755.6970081710815,745.6682081710816,765.7258081710816,False,3.116194815696482e-07,0.2
756.671,756.4036956176758,746.3748956176757,766.4324956176758,False,2.8416737018886148e-05,0.2
756.972,758.1275038127899,748.09870381279,768.1563038127899,False,0.0005310125876133946,0.2
757.882,757.413882314682,747.385082314682,767.442682314682,False,8.715095455982057e-05,0.2
758.501,758.9115836429596,748.8827836429596,768.9403836429597,False,6.70448367898005e-05,0.2
758.843,759.8087871437073,749.7799871437073,769.8375871437073,False,0.00037095812709300394,0.2
759.048,758.9690824718475,748.9402824718476,768.9978824718476,False,2.476902994205899e-06,0.2
759.132,759.0716436691284,749.0428436691284,769.1004436691285,False,1.4487975795436912e-06,0.2
758.852,759.1046222572327,749.0758222572326,769.1334222572327,False,2.5380798024626667e-05,0.2
758.261,758.1515308990479,748.1227308990478,768.1803308990479,False,4.765902496621584e-06,0.2
757.492,757.0257308483124,746.9969308483124,767.0545308483124,False,8.64640188106696e-05,0.2
756.908,756.1995774650574,746.1707774650574,766.2283774650574,False,0.00019959368009862273,0.2
756.182,756.1375715026855,746.1087715026856,766.1663715026856,False,7.850282752441065e-07,0.2
755.4,755.4666691417694,745.4378691417694,765.4954691417694,False,1.767713096156906e-06,0.2
754.691,754.5283455200196,744.4995455200195,764.5571455200195,False,1.0521898534692719e-05,0.2
754.093,754.1082017745972,744.0794017745972,764.1370017745971,False,9.190743124103398e-08,0.2
753.456,753.726942516327,743.6981425163269,763.7557425163269,False,2.919553044664239e-05,0.2
753.161,753.1178817329406,743.0890817329407,763.1466817329407,False,7.394088537268187e-07,0.2
752.761,753.0925485343934,743.0637485343933,763.1213485343933,False,4.3717596297451115e-05,0.2
752.64,752.6800979995728,742.6512979995728,762.7088979995727,False,6.394512846315555e-07,0.2
753.041,752.6117378158569,742.582937815857,762.640537815857,False,7.32836872115685e-05,0.2
753.14,753.5054802684784,743.4766802684784,763.5342802684784,False,5.312389638480325e-05,0.2
753.649,753.3276218471527,743.2988218471527,763.3564218471528,False,4.107662478628381e-05,0.2
754.263,753.9637732524872,743.9349732524872,763.9925732524872,False,3.560925391091988e-05,0.2
754.993,755.0207408866883,744.9919408866882,765.0495408866883,False,3.060572891519265e-07,0.2
755.706,755.7704194526673,745.7416194526672,765.7992194526672,False,1.650426208522389e-06,0.2
756.428,756.5208930435181,746.4920930435181,766.5496930435181,False,3.4318510862193785e-06,0.2
757.367,757.2542945213318,747.2254945213318,767.2830945213318,False,5.051869299338246e-06,0.2
758.102,758.7526354560853,748.7238354560852,768.7814354560852,False,0.00016835945180308218,0.2
758.574,759.2328304786682,749.2040304786682,769.2616304786683,False,0.00017262727490578337,0.2
759.061,758.9601369476319,748.9313369476318,768.9889369476318,False,4.046003593340504e-06,0.2
759.539,759.602367603302,749.5735676033021,769.6311676033021,False,1.5969694692511616e-06,0.2
759.451,760.281390575409,750.2525905754089,770.3101905754089,False,0.0002742375203383537,0.2
759.097,759.0448041076661,749.016004107666,769.073604107666,False,1.0835144403360573e-06,0.2
758.693,757.9954131202697,747.9666131202698,768.0242131202698,False,0.00019353461725973313,0.2
757.98,757.8656955471039,747.836895547104,767.8944955471039,False,5.196229797509851e-06,0.2
757.178,756.8620663108826,746.8332663108825,766.8908663108825,False,3.969665636711301e-05,0.2
756.461,755.927971862793,745.899171862793,765.956771862793,False,0.0001129958049528227,0.2
755.606,755.6154792671203,745.5866792671204,765.6442792671204,False,3.573646361292307e-08,0.2
754.806,754.7540518856049,744.7252518856048,764.7828518856048,False,1.073251803318319e-06,0.2
754.326,754.0842583751679,744.0554583751679,764.1130583751678,False,2.3241541218538176e-05,0.2
753.623,754.1007626132965,744.0719626132965,764.1295626132966,False,9.077920468751858e-05,0.2
753.052,753.2683685836793,743.2395685836792,763.2971685836792,False,1.8618747186207858e-05,0.2
752.866,752.7136833171845,742.6848833171845,762.7424833171845,False,9.226925125041253e-06,0.2
752.898,752.9362245273591,742.907424527359,762.965024527359,False,5.810938761758279e-07,0.2
753.228,753.107692861557,743.078892861557,763.136492861557,False,5.75631888215719e-06,0.2
753.604,753.6010595932007,743.5722595932007,763.6298595932008,False,3.4385622190441805e-09,0.2
754.246,753.9959777374268,743.9671777374268,764.0247777374268,False,2.4861046875419905e-05,0.2
754.859,754.8694201564789,744.8406201564788,764.8982201564789,False,4.318277346726286e-08,0.2
755.572,755.5534314613343,745.5246314613343,765.5822314613342,False,1.3712527233211628e-07,0.2
756.481,756.3388652248383,746.3100652248382,766.3676652248382,False,8.03457194773612e-06,0.2
757.015,757.7415820026398,747.7127820026398,767.7703820026397,False,0.00020995746614780827,0.2
757.734,757.6744711437226,747.6456711437226,767.7032711437225,False,1.4093443785954034e-06,0.2
